date,commodity,index_value,pct_change,roll_mean_3,roll_std_3,upper_bound,lower_bound,anomaly
1995-06-01,meat,81.7,-2.8537455410225787,83.89999999999999,2.1071307505704797,86.32741462465718,81.4725853753428,False
1995-07-01,meat,87.8,7.466340269277838,84.53333333333333,3.073000705065484,88.07343014556876,80.9932365210979,False
1995-08-01,meat,87.4,-0.4555808656036331,85.63333333333333,3.4122328955293875,89.56422562898318,81.70244103768347,False
1995-09-01,meat,89.0,1.8306636155606348,88.06666666666668,0.8326663997860294,89.02589835922018,87.10743497411318,False
1995-10-01,meat,89.2,0.22471910112360494,88.53333333333335,0.9865765724628642,89.66986954481057,87.39679712185612,False
1995-11-01,meat,87.9,-1.457399103139012,88.7,0.6999999999994412,89.50639999999936,87.89360000000065,False
1995-12-01,meat,81.8,-6.93970420932879,86.3,3.950949253027609,90.8514935394878,81.74850646051219,False
1996-01-01,meat,80.3,-1.833740831295838,83.33333333333333,4.0253364248635135,87.9705208947761,78.69614577189056,False
1996-02-01,meat,80.3,0.0,80.8,0.8660254037843238,81.79766126515953,79.80233873484046,False
1996-03-01,meat,83.2,3.611457036114585,81.26666666666667,1.6743157806498468,83.19547844597528,79.33785488735805,True
1996-04-01,meat,81.2,-2.4038461538461564,81.56666666666666,1.4843629385474009,83.27665277187327,79.85668056146005,False
1996-05-01,meat,83.6,2.9556650246305383,82.66666666666667,1.2858201014655848,84.14793142355502,81.18540190977832,False
1996-06-01,meat,84.1,0.5980861244019087,82.96666666666667,1.550268793897668,84.75257631723679,81.18075701609655,False
1996-07-01,meat,87.1,3.567181926278251,84.93333333333332,1.8929694485999313,87.11403413812045,82.7526325285462,False
1996-08-01,meat,89.7,2.9850746268656803,86.96666666666665,2.802379940931017,90.19500835861919,83.73832497471412,False
1996-09-01,meat,89.3,-0.4459308807134965,88.7,1.3999999999996466,90.3127999999996,87.08720000000041,False
1996-10-01,meat,86.6,-3.023516237402024,88.53333333333335,1.6862186493252815,90.47585721735607,86.59080944931063,False
1996-11-01,meat,85.4,-1.385681293302532,87.10000000000001,1.9974984355436165,89.40111819774626,84.79888180225376,False
1996-12-01,meat,81.5,-4.5667447306791615,84.5,2.666458325194584,87.57175999062416,81.42824000937584,False
1997-01-01,meat,79.1,-2.944785276073625,82.0,3.1796226191169112,85.66292525722268,78.33707474277732,False
1997-02-01,meat,79.4,0.37926675094817064,80.0,1.3076696830622494,81.50643547488771,78.49356452511229,False
